food_id,food_name,quantity,expiry_date,provider_id,provider_type,location,food_type,meal_type,claim_id,receiver_id,status,timestamp,provider_name,address,provider_city,provider_contact,receiver_name,receiver_type,receiver_city,receiver_contact,food_status,time_of_day
832,Fish,19,2025-03-16,752,Grocery Store,East Heatherport,Non-Vegetarian,Breakfast,251,926,Cancelled,2025-03-01 15:16:00,Butler-Richardson,"99213 George Spurs Suite 321
Petersenberg, MA 55289",East Heatherport,+1-268-505-2616,Kimberly Ware,Individual,East Sheriton,001-078-266-0266,active,Afternoon
832,Fish,19,2025-03-16,752,Grocery Store,East Heatherport,Non-Vegetarian,Breakfast,872,302,Completed,2025-03-15 15:47:00,Butler-Richardson,"99213 George Spurs Suite 321
Petersenberg, MA 55289",East Heatherport,+1-268-505-2616,Daniel Moore,Charity,Port Richard,176-809-8232x828,active,Afternoon
832,Fish,19,2025-03-16,752,Grocery Store,East Heatherport,Non-Vegetarian,Breakfast,998,967,Cancelled,2025-03-13 18:00:00,Butler-Richardson,"99213 George Spurs Suite 321
Petersenberg, MA 55289",East Heatherport,+1-268-505-2616,Samantha Sherman,Individual,Port Cindyberg,(659)277-6748x37772,active,Evening
833,Fruits,44,2025-03-17,146,Supermarket,Jonathanhaven,Vegetarian,Dinner,701,15,Completed,2025-03-14 16:16:00,Hampton-Lee,"994 Maxwell Squares Apt. 136
Browninghaven, IA 33077",Jonathanhaven,663-119-2623x961,Donald Kelly,NGO,Port Ronald,(935)798-5303,active,Afternoon
836,Salad,49,2025-03-16,685,Supermarket,Maysside,Vegan,Breakfast,703,742,Cancelled,2025-03-14 10:57:00,Scott and Sons,"320 Justin Centers Apt. 436
West Carrieside, ND 53538",Maysside,001-085-825-1185x328,Matthew Webb,Charity,West David,001-998-341-9445x0465,active,Morning
836,Salad,49,2025-03-16,685,Supermarket,Maysside,Vegan,Breakfast,969,408,Cancelled,2025-03-16 02:39:00,Scott and Sons,"320 Justin Centers Apt. 436
West Carrieside, ND 53538",Maysside,001-085-825-1185x328,Jennifer Mccoy,Individual,Morganville,(430)171-1148x1808,,Night
837,Soup,50,2025-03-24,642,Catering Service,Lesterstad,Vegan,Snacks,221,745,Cancelled,2025-03-01 23:38:00,Woodward-Jensen,"USCGC Ewing
FPO AP 42279",Lesterstad,432-670-6542x60306,Jose Vance,NGO,Lake Heatherberg,216.620.7837x2021,active,Night
837,Soup,50,2025-03-24,642,Catering Service,Lesterstad,Vegan,Snacks,551,742,Cancelled,2025-03-13 08:32:00,Woodward-Jensen,"USCGC Ewing
FPO AP 42279",Lesterstad,432-670-6542x60306,Matthew Webb,Charity,West David,001-998-341-9445x0465,active,Morning
837,Soup,50,2025-03-24,642,Catering Service,Lesterstad,Vegan,Snacks,644,800,Cancelled,2025-03-11 04:33:00,Woodward-Jensen,"USCGC Ewing
FPO AP 42279",Lesterstad,432-670-6542x60306,Anthony Garcia,Individual,Brownbury,+1-845-541-9687x513,active,Night
839,Chicken,6,2025-03-17,72,Catering Service,Jasonstad,Non-Vegetarian,Lunch,862,361,Cancelled,2025-03-19 04:49:00,"Ward, Shepherd and Krause","224 Burns Camp
Christopherborough, VA 76601",Jasonstad,+1-454-823-5622,Samuel Lewis,Individual,North Nicole,001-381-807-5033x358,expired,Night
839,Chicken,6,2025-03-17,72,Catering Service,Jasonstad,Non-Vegetarian,Lunch,946,324,Cancelled,2025-03-20 13:56:00,"Ward, Shepherd and Krause","224 Burns Camp
Christopherborough, VA 76601",Jasonstad,+1-454-823-5622,Kristine Martin,NGO,Thompsonhaven,444.954.4127x16438,expired,Afternoon
840,Dairy,43,2025-03-16,548,Supermarket,Lisamouth,Vegetarian,Snacks,356,663,Cancelled,2025-03-17 06:07:00,"House, James and Miller","52465 Danielle Forge Suite 949
Walterschester, CT 88915",Lisamouth,070-175-5725,Michael English,NGO,Lake Daniel,612.320.3740,expired,Morning
844,Fish,46,2025-03-29,495,Supermarket,Brownshire,Non-Vegetarian,Dinner,478,156,Cancelled,2025-03-02 20:18:00,"Barker, Gibbs and Lopez","518 Francis Estates Apt. 955
Gonzalezhaven, DE 36339",Brownshire,8977010648,Corey Mitchell,Charity,Jacobsmouth,001-392-115-8557x9367,active,Evening
844,Fish,46,2025-03-29,495,Supermarket,Brownshire,Non-Vegetarian,Dinner,596,949,Cancelled,2025-03-13 04:06:00,"Barker, Gibbs and Lopez","518 Francis Estates Apt. 955
Gonzalezhaven, DE 36339",Brownshire,8977010648,Allison Pennington,Individual,North Lydiaberg,+1-586-713-6798,active,Night
849,Pasta,29,2025-03-21,563,Grocery Store,East Angela,Vegan,Breakfast,570,835,Completed,2025-03-09 03:28:00,Daniels-Kim,"002 Donald Glen Suite 515
Edwardschester, OR 44523",East Angela,787.621.3654x1971,Jennifer Wright,Shelter,Lauratown,(257)556-3261x76228,active,Night
851,Fruits,35,2025-03-18,516,Catering Service,New Aaronberg,Vegetarian,Snacks,72,44,Completed,2025-03-04 10:49:00,"Raymond, Kelly and Yates","8919 Natasha Tunnel
Jacksonburgh, MO 07674",New Aaronberg,(590)421-4384,Andrew Lawson,Shelter,Davisborough,622.566.7870,active,Morning
851,Fruits,35,2025-03-18,516,Catering Service,New Aaronberg,Vegetarian,Snacks,898,572,Completed,2025-03-14 07:54:00,"Raymond, Kelly and Yates","8919 Natasha Tunnel
Jacksonburgh, MO 07674",New Aaronberg,(590)421-4384,Diana Blair,Shelter,Murrayside,001-632-774-3398x50003,active,Morning
852,Vegetables,49,2025-03-20,363,Catering Service,East Brittanyland,Vegetarian,Snacks,568,400,Completed,2025-03-04 02:45:00,Henry-Terry,"94883 Silva Plaza Apt. 966
North Ericborough, WY 57244",East Brittanyland,(205)168-6653,John Byrd,Shelter,West Randall,(219)313-6702x212,active,Night
853,Rice,18,2025-03-27,841,Restaurant,Lake Tamara,Vegan,Snacks,327,983,Completed,2025-03-17 16:49:00,Smith Inc,"876 Mckinney Circles Suite 026
Taylorchester, OH 43657",Lake Tamara,871.082.6155x450,Joanna Black,NGO,North Jacobhaven,781.950.5825,active,Afternoon
853,Rice,18,2025-03-27,841,Restaurant,Lake Tamara,Vegan,Snacks,977,193,Pending,2025-03-05 20:11:00,Smith Inc,"876 Mckinney Circles Suite 026
Taylorchester, OH 43657",Lake Tamara,871.082.6155x450,Jesse Brown,Charity,Figueroaport,001-481-425-0706x82893,active,Evening
854,Fish,33,2025-03-22,804,Restaurant,North Ashley,Non-Vegetarian,Breakfast,688,525,Completed,2025-03-18 01:18:00,Jackson Ltd,"45950 Gould Stravenue Suite 966
Lauraton, MT 41682",North Ashley,+1-871-214-5204x667,Michael Dixon,Charity,Rebeccaview,579.632.5450x933,active,Night
855,Salad,28,2025-03-25,596,Restaurant,Zimmermanville,Vegetarian,Lunch,979,553,Completed,2025-03-07 08:39:00,"Barnes, Castro and Curtis","0998 Mcintyre Row Apt. 105
North Crystal, KY 62420",Zimmermanville,507.577.7566,Scott Proctor,Shelter,Adamland,(998)282-2315x7499,active,Morning
855,Salad,28,2025-03-25,596,Restaurant,Zimmermanville,Vegetarian,Lunch,996,211,Completed,2025-03-13 19:40:00,"Barnes, Castro and Curtis","0998 Mcintyre Row Apt. 105
North Crystal, KY 62420",Zimmermanville,507.577.7566,Judy Griffith,Charity,Baileyville,+1-255-391-6382x12809,active,Evening
861,Dairy,45,2025-03-26,937,Restaurant,Roachhaven,Non-Vegetarian,Dinner,247,138,Completed,2025-03-12 07:34:00,Taylor Group,"14689 Scott Gateway
North Curtis, RI 22825",Roachhaven,(903)301-8467x005,Christina Potter,NGO,Phillipsbury,+1-366-144-4542x657,active,Morning
861,Dairy,45,2025-03-26,937,Restaurant,Roachhaven,Non-Vegetarian,Dinner,318,735,Completed,2025-03-04 20:11:00,Taylor Group,"14689 Scott Gateway
North Curtis, RI 22825",Roachhaven,(903)301-8467x005,Kyle Scott,Individual,Reedview,001-980-204-3107x974,active,Evening
861,Dairy,45,2025-03-26,937,Restaurant,Roachhaven,Non-Vegetarian,Dinner,430,972,Pending,2025-03-03 01:58:00,Taylor Group,"14689 Scott Gateway
North Curtis, RI 22825",Roachhaven,(903)301-8467x005,Patricia Joseph,Individual,Lauraport,611-927-6696x43169,active,Night
861,Dairy,45,2025-03-26,937,Restaurant,Roachhaven,Non-Vegetarian,Dinner,674,276,Cancelled,2025-03-10 00:14:00,Taylor Group,"14689 Scott Gateway
North Curtis, RI 22825",Roachhaven,(903)301-8467x005,Scott Hunter,Individual,Greenton,074.305.5053x60975,active,Night
862,Dairy,4,2025-03-19,237,Supermarket,Frederickside,Non-Vegetarian,Lunch,631,28,Pending,2025-03-19 00:37:00,"White, Crawford and Pearson","4785 Felicia Circle Suite 239
North Melissa, KY 96802",Frederickside,958.016.7653x7393,Mary Franklin,Individual,Courtneyfurt,001-046-188-9986x12178,,Night
864,Soup,11,2025-03-28,741,Catering Service,West Anthonymouth,Vegetarian,Snacks,117,384,Pending,2025-03-10 01:30:00,"Martin, Richardson and Snow","Unit 3436 Box 4523
DPO AE 51665",West Anthonymouth,013.181.1620,Anthony Guerra,Charity,North Michelle,102.222.7070x5313,active,Night
865,Fish,25,2025-03-20,837,Supermarket,South Charles,Non-Vegetarian,Snacks,449,493,Pending,2025-03-17 06:16:00,Horn-House,"59435 Benjamin Mountain
Amandamouth, VA 67842",South Charles,(274)596-0960x4039,Chelsea Powell,Charity,Lake Rachelburgh,001-527-059-4168x72504,active,Morning
866,Fish,7,2025-03-29,169,Grocery Store,Lindseyland,Non-Vegetarian,Dinner,373,420,Pending,2025-03-19 10:49:00,Hines-Green,"121 Monica Loaf
Charlesshire, MO 59196",Lindseyland,(054)626-5986x842,Susan Green,Charity,Josephborough,+1-716-778-7428x09975,active,Morning
866,Fish,7,2025-03-29,169,Grocery Store,Lindseyland,Non-Vegetarian,Dinner,664,410,Cancelled,2025-03-19 06:20:00,Hines-Green,"121 Monica Loaf
Charlesshire, MO 59196",Lindseyland,(054)626-5986x842,Betty Reid,Charity,North Abigail,001-526-626-7117x20926,active,Morning
870,Fish,3,2025-03-30,653,Catering Service,Cameronside,Non-Vegetarian,Breakfast,114,840,Completed,2025-03-06 10:36:00,"Perry, Perez and Carter","178 Randy Fords
East Chadton, TX 86183",Cameronside,085.588.5857,Mary Anderson,Shelter,South Mirandamouth,+1-148-126-0133x15456,active,Morning
870,Fish,3,2025-03-30,653,Catering Service,Cameronside,Non-Vegetarian,Breakfast,156,666,Completed,2025-03-16 05:59:00,"Perry, Perez and Carter","178 Randy Fords
East Chadton, TX 86183",Cameronside,085.588.5857,Meredith Hull,NGO,Markfurt,575-879-8768x33505,active,Morning
870,Fish,3,2025-03-30,653,Catering Service,Cameronside,Non-Vegetarian,Breakfast,273,172,Pending,2025-03-19 00:34:00,"Perry, Perez and Carter","178 Randy Fords
East Chadton, TX 86183",Cameronside,085.588.5857,Nicole Brown,Charity,Thomaston,216-121-6760,active,Night
873,Rice,49,2025-03-29,712,Restaurant,Huberstad,Vegan,Lunch,167,63,Completed,2025-03-20 01:38:00,Payne Inc,"9339 Jackson Spur
Williamsshire, ID 32726",Huberstad,001-148-921-4043x467,David Turner,Charity,East William,4456052297,active,Night
875,Bread,19,2025-03-29,721,Catering Service,Port Staceymouth,Non-Vegetarian,Breakfast,656,799,Pending,2025-03-13 16:14:00,Randolph-Bauer,"117 Kayla Ramp Suite 638
Jenniferstad, MS 30328",Port Staceymouth,2885719618,Adam Moore,Charity,East Josephview,+1-119-080-3260x81212,active,Afternoon
877,Chicken,8,2025-03-20,374,Grocery Store,Steeleport,Non-Vegetarian,Lunch,76,185,Completed,2025-03-13 22:38:00,"Pollard, Yoder and Martin","3352 Willis Junctions Apt. 432
Lake Pamelaborough, NV 36555",Steeleport,731-612-0267x787,Shannon Pineda,Individual,Lake Amanda,129-249-0893x786,active,Night
877,Chicken,8,2025-03-20,374,Grocery Store,Steeleport,Non-Vegetarian,Lunch,758,472,Cancelled,2025-03-20 02:09:00,"Pollard, Yoder and Martin","3352 Willis Junctions Apt. 432
Lake Pamelaborough, NV 36555",Steeleport,731-612-0267x787,Brian Hill,Charity,Port Dominique,001-468-666-0994x3200,,Night
879,Chicken,21,2025-03-25,778,Catering Service,Edwardsbury,Non-Vegetarian,Dinner,183,382,Cancelled,2025-03-13 12:37:00,Blanchard-Parsons,"81800 Preston Land Apt. 698
Murphyport, MS 99875",Edwardsbury,1686096009,Patricia Stevens,Shelter,Perezport,001-628-479-0049x980,active,Afternoon
879,Chicken,21,2025-03-25,778,Catering Service,Edwardsbury,Non-Vegetarian,Dinner,443,124,Completed,2025-03-05 12:55:00,Blanchard-Parsons,"81800 Preston Land Apt. 698
Murphyport, MS 99875",Edwardsbury,1686096009,Marie Andrade,Charity,Meghanfort,314-096-2823,active,Afternoon
882,Salad,43,2025-03-23,138,Grocery Store,North Sherrimouth,Vegan,Lunch,104,52,Completed,2025-03-05 00:36:00,"Jones, Rojas and Brown","3671 Hansen Loaf
Port Nicholas, VT 97420",North Sherrimouth,490.519.3490x03679,Cheryl Dillon,NGO,Hornemouth,350.146.1578,active,Night
882,Salad,43,2025-03-23,138,Grocery Store,North Sherrimouth,Vegan,Lunch,361,809,Pending,2025-03-08 05:54:00,"Jones, Rojas and Brown","3671 Hansen Loaf
Port Nicholas, VT 97420",North Sherrimouth,490.519.3490x03679,Karen Cain,Individual,East Daisybury,506-960-4185x0865,active,Morning
882,Salad,43,2025-03-23,138,Grocery Store,North Sherrimouth,Vegan,Lunch,593,743,Cancelled,2025-03-05 23:53:00,"Jones, Rojas and Brown","3671 Hansen Loaf
Port Nicholas, VT 97420",North Sherrimouth,490.519.3490x03679,Nicholas Tucker,Charity,Port Samantha,(290)071-2070,active,Night
882,Salad,43,2025-03-23,138,Grocery Store,North Sherrimouth,Vegan,Lunch,728,810,Completed,2025-03-15 11:35:00,"Jones, Rojas and Brown","3671 Hansen Loaf
Port Nicholas, VT 97420",North Sherrimouth,490.519.3490x03679,Cody Meyer,NGO,Westshire,415.147.2095x47370,active,Morning
886,Bread,48,2025-03-20,423,Restaurant,South Justinborough,Vegetarian,Breakfast,42,256,Pending,2025-03-07 12:22:00,Serrano-Lopez,"312 Hodge Center
West Stevenshire, KS 70989",South Justinborough,(225)688-7752x0658,Derek Wilson,Individual,Christopherland,+1-963-859-7585x002,active,Afternoon
886,Bread,48,2025-03-20,423,Restaurant,South Justinborough,Vegetarian,Breakfast,291,375,Completed,2025-03-06 07:49:00,Serrano-Lopez,"312 Hodge Center
West Stevenshire, KS 70989",South Justinborough,(225)688-7752x0658,Melissa Smith,Shelter,Lake Stevenburgh,+1-616-230-5539,active,Morning
886,Bread,48,2025-03-20,423,Restaurant,South Justinborough,Vegetarian,Breakfast,741,842,Cancelled,2025-03-19 09:05:00,Serrano-Lopez,"312 Hodge Center
West Stevenshire, KS 70989",South Justinborough,(225)688-7752x0658,Robert Stewart,Shelter,New Laura,873-501-6244x4712,active,Morning
886,Bread,48,2025-03-20,423,Restaurant,South Justinborough,Vegetarian,Breakfast,777,297,Cancelled,2025-03-14 09:47:00,Serrano-Lopez,"312 Hodge Center
West Stevenshire, KS 70989",South Justinborough,(225)688-7752x0658,Deanna Daniels,Individual,Aguilarstad,001-436-929-2288,active,Morning
888,Salad,6,2025-03-25,50,Catering Service,West Danielborough,Non-Vegetarian,Snacks,319,345,Pending,2025-03-05 05:34:00,Perez-Williams,"956 Joseph Ford Apt. 098
Moorestad, LA 74730",West Danielborough,(305)890-2191x91055,Eric Ramos,Individual,Rushfurt,515.928.1587x32812,active,Morning
890,Chicken,40,2025-03-28,41,Catering Service,Bentleyburgh,Non-Vegetarian,Lunch,967,168,Pending,2025-03-12 16:42:00,Kelly-Ware,"482 Bush Island
Wrightburgh, MI 64397",Bentleyburgh,(033)969-7445x782,Kayla Johnson,Shelter,East Timhaven,786.534.5065,active,Afternoon
891,Chicken,9,2025-03-18,539,Restaurant,Watsonton,Non-Vegetarian,Lunch,490,511,Pending,2025-03-09 11:20:00,Smith-Thomas,"682 Samantha Ranch Apt. 661
East Patricia, NM 14216",Watsonton,962.444.4824x7142,Kimberly Cox,NGO,Lake Gloria,628-904-6503,active,Morning
892,Bread,42,2025-03-19,405,Supermarket,Kevinfort,Vegetarian,Dinner,342,999,Cancelled,2025-03-11 06:57:00,"Mills, Smith and Martin","04051 Murray Forge Suite 530
Seanmouth, MN 69922",Kevinfort,(202)949-6624,Cheyenne Ramsey,NGO,Lake Jeffery,001-326-320-4816x15300,active,Morning
892,Bread,42,2025-03-19,405,Supermarket,Kevinfort,Vegetarian,Dinner,506,306,Completed,2025-03-10 05:39:00,"Mills, Smith and Martin","04051 Murray Forge Suite 530
Seanmouth, MN 69922",Kevinfort,(202)949-6624,Donna Williams,Charity,Calebview,083-313-0990x09518,active,Morning
893,Salad,3,2025-03-28,46,Grocery Store,South Lisaberg,Vegan,Lunch,209,594,Cancelled,2025-03-12 23:25:00,"Fisher, Hernandez and Webster","8490 Valdez Ports Suite 007
Port Jeremy, NV 85800",South Lisaberg,871-801-8397x99626,Sheri Johnson,Shelter,North Christopher,253.920.0751,active,Night
893,Salad,3,2025-03-28,46,Grocery Store,South Lisaberg,Vegan,Lunch,909,299,Completed,2025-03-20 23:39:00,"Fisher, Hernandez and Webster","8490 Valdez Ports Suite 007
Port Jeremy, NV 85800",South Lisaberg,871-801-8397x99626,Michael Curtis,Shelter,Alexanderbury,+1-523-687-8881x66849,active,Night
895,Pasta,38,2025-03-29,888,Supermarket,West Sharonview,Vegan,Snacks,48,373,Pending,2025-03-09 23:13:00,Schmidt-Alexander,"96966 Smith Expressway
Lauraburgh, MD 50475",West Sharonview,(616)029-0456x6126,Seth Esparza,Shelter,Port Brandonberg,2597616873,active,Night
896,Vegetables,32,2025-03-18,547,Restaurant,Batesstad,Vegetarian,Snacks,188,648,Pending,2025-03-11 22:19:00,"Walter, Gonzales and Potter","77735 Parsons Underpass Apt. 969
Jillberg, NH 89270",Batesstad,2616749124,Heather Stewart,NGO,South Lucasview,518-936-4091x169,active,Night
896,Vegetables,32,2025-03-18,547,Restaurant,Batesstad,Vegetarian,Snacks,316,417,Completed,2025-03-10 22:44:00,"Walter, Gonzales and Potter","77735 Parsons Underpass Apt. 969
Jillberg, NH 89270",Batesstad,2616749124,Justin Santos,NGO,Rayfurt,953.221.6291x3146,active,Night
897,Chicken,5,2025-03-20,638,Restaurant,Jeffreyport,Non-Vegetarian,Lunch,675,53,Cancelled,2025-03-19 06:58:00,Patterson Inc,"440 Donald Corner Apt. 571
Sandraberg, VA 54153",Jeffreyport,019.231.7207,Cassandra Owens,Shelter,Tomburgh,001-813-193-7735x105,active,Morning
898,Fish,28,2025-03-27,87,Grocery Store,West Adam,Non-Vegetarian,Breakfast,722,888,Completed,2025-03-15 08:59:00,"Young, Townsend and Mccarthy","4577 Shannon Tunnel Suite 786
Jamesview, CT 96322",West Adam,001-286-579-2810x1913,Matthew Davis,Charity,Birdview,1367475533,active,Morning
900,Dairy,31,2025-03-29,732,Supermarket,Ginaview,Non-Vegetarian,Breakfast,416,357,Cancelled,2025-03-12 07:04:00,Mendoza LLC,"07376 Joe Locks Apt. 174
Lake Joseside, MO 10326",Ginaview,636.763.0459x119,Jacob Orozco,Individual,West Jeffrey,787-834-8225,active,Morning
901,Vegetables,38,2025-03-26,183,Grocery Store,South Anne,Vegetarian,Dinner,377,190,Pending,2025-03-08 05:43:00,Elliott-Stephens,"240 Brian Circle Apt. 335
Morrowfurt, KS 49845",South Anne,(416)071-3611x991,Maria Jackson,Charity,North Shelby,016.041.6963x060,active,Morning
902,Salad,34,2025-03-30,347,Supermarket,Louismouth,Vegan,Snacks,448,770,Cancelled,2025-03-17 11:37:00,"Hood, Hoffman and Wright","783 Gonzales Valleys Apt. 115
Alexandrialand, NH 52248",Louismouth,992.697.3906x31622,Jacob Gibbs,Charity,New Jesus,(806)265-1675,active,Morning
902,Salad,34,2025-03-30,347,Supermarket,Louismouth,Vegan,Snacks,795,293,Completed,2025-03-05 21:45:00,"Hood, Hoffman and Wright","783 Gonzales Valleys Apt. 115
Alexandrialand, NH 52248",Louismouth,992.697.3906x31622,Randy Roach,Charity,East Bryan,888-534-4534,active,Night
903,Rice,25,2025-03-30,452,Supermarket,New Erica,Vegetarian,Breakfast,672,508,Completed,2025-03-19 09:42:00,"Roberson, Marquez and Mcdowell","763 Lewis Springs Apt. 567
Stevenberg, DC 99917",New Erica,001-664-180-0480x4998,Kimberly Wilson,Individual,Susanville,9903662975,active,Morning
904,Chicken,40,2025-03-22,709,Restaurant,South Kathryn,Non-Vegetarian,Breakfast,312,199,Completed,2025-03-08 12:44:00,Barry Group,"632 Wong Place
West Shane, CO 27966",South Kathryn,+1-533-592-0009x5523,Ashley Rivers,Individual,East Sharon,+1-988-051-2193x6577,active,Afternoon
904,Chicken,40,2025-03-22,709,Restaurant,South Kathryn,Non-Vegetarian,Breakfast,956,745,Completed,2025-03-13 08:36:00,Barry Group,"632 Wong Place
West Shane, CO 27966",South Kathryn,+1-533-592-0009x5523,Jose Vance,NGO,Lake Heatherberg,216.620.7837x2021,active,Morning
905,Bread,37,2025-03-25,2,Grocery Store,East Sheena,Vegan,Dinner,33,386,Cancelled,2025-03-16 14:26:00,"Nielsen, Johnson and Fuller","91228 Hanson Stream
Welchtown, OR 27136",East Sheena,+1-925-283-8901x6297,Mary Hopkins,Individual,Tiffanyport,001-476-350-8465x7500,active,Afternoon
906,Soup,17,2025-03-30,191,Grocery Store,Lake Jessicamouth,Vegan,Snacks,275,849,Completed,2025-03-02 11:36:00,Grant-Davis,"6946 Shaffer Viaduct Apt. 909
Lisabury, LA 90232",Lake Jessicamouth,+1-672-949-7621x738,Kyle Johnson,Shelter,Ellisshire,001-887-766-6073,active,Morning
906,Soup,17,2025-03-30,191,Grocery Store,Lake Jessicamouth,Vegan,Snacks,628,354,Pending,2025-03-17 09:31:00,Grant-Davis,"6946 Shaffer Viaduct Apt. 909
Lisabury, LA 90232",Lake Jessicamouth,+1-672-949-7621x738,Kimberly Nelson,Charity,Lake Lesliemouth,(009)475-3945,active,Morning
909,Fish,10,2025-03-28,831,Catering Service,Lewishaven,Non-Vegetarian,Snacks,75,161,Cancelled,2025-03-06 11:44:00,Figueroa Inc,"5678 Washington Pines Suite 444
Millerfurt, DE 55779",Lewishaven,107.592.8920,Mary Nguyen,Charity,Mcclurestad,+1-453-182-2743x789,active,Morning
909,Fish,10,2025-03-28,831,Catering Service,Lewishaven,Non-Vegetarian,Snacks,149,763,Cancelled,2025-03-17 15:13:00,Figueroa Inc,"5678 Washington Pines Suite 444
Millerfurt, DE 55779",Lewishaven,107.592.8920,Karen Williamson,Shelter,Sandovalmouth,857-588-4472x78504,active,Afternoon
909,Fish,10,2025-03-28,831,Catering Service,Lewishaven,Non-Vegetarian,Snacks,350,554,Completed,2025-03-19 18:27:00,Figueroa Inc,"5678 Washington Pines Suite 444
Millerfurt, DE 55779",Lewishaven,107.592.8920,Margaret Mccullough,Charity,Ortizmouth,888-890-3956,active,Evening
